"id","text","createTime","authorMeta.id","authorMeta.name","authorMeta.nickName","authorMeta.following","authorMeta.fans","authorMeta.heart","authorMeta.video","authorMeta.digg","authorMeta.verified","authorMeta.private","authorMeta.signature","authorMeta.avatar","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.playUrl","covers.default","covers.origin","covers.dynamic","imageUrl","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoMeta.width","videoMeta.height","videoMeta.ratio","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags"
"6823117968327724294","lol 😂 @larrayeeee","1588630949","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6748223023813380870","Dont Touch The","tophat.cosplay",true,"https://p16.muscdn.com/obj/musically-maliva-obj/1647516508929029.mp3","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/485789fdf18fb1f7f8999069c5153bb2","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/48590d0531044365ad637f82a0d36d41_1588630951","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/4541bef9166143d6bbe0b0ddc030a502_1588630951","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/48590d0531044365ad637f82a0d36d41_1588630951","https://www.tiktok.com/@tonylopez/video/6823117968327724294","https://v19.muscdn.com/5468c635762d5fd706a4c5a7c546c8e8/5eb1fd30/video/tos/useast2a/tos-useast2a-ve-0068c004/8440ad7db7db4a9199c9d2c3b155a566/?a=1233&br=4252&bt=2126&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=MzNqbWUzajs8dDMzODczM0ApZTk2M2Q6ZTwzN2Q8O2Q1ZGdvbWYyNjUyX2xfLS1jMTZzczBhMDQvLi1gYzEyLzYvL2E6Yw%3D%3D&vl=&vr=","",576,1024,9,9,917652,2415,3118158,12905,false,"[""@larrayeeee""]","[]"
"6823099026389421318","It’s hot out 😓","1588626539","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6816859158248229638","ROCKSTAR DABABY FT RODDY RICH","calegoes",true,"https://p16.muscdn.com/obj/musically-maliva-obj/1664273368180790.mp3","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/ed4a26fe48ec45820e96e580e4ebeed5","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/c6555da0c0784b1490ffcd71ef04eacf_1588626541","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/0c55905d4baa4a569dbfb2d7399bddbb_1588626541","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/c6555da0c0784b1490ffcd71ef04eacf_1588626541","https://www.tiktok.com/@tonylopez/video/6823099026389421318","https://v19.muscdn.com/c5f2c3c939941b762dae1f6568bdf95d/5eb1fd37/video/tos/useast2a/tos-useast2a-ve-0068c003/fde8674800e84c64b5c96d75e58608ed/?a=1233&br=5240&bt=2620&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=Mzw3PHVnN3A7dDMzZTczM0ApODllOGQ8NGU2NzNoODRkM2dncV4wcWQ0NWxfLS0uMTZzc15gNTQxYzMxMDNiLV4wLTQ6Yw%3D%3D&vl=&vr=","",576,1024,15,15,678680,4889,3032044,18842,false,"[]","[]"
"6822782122349071622","😙","1588552754","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6804866776720050950","original sound","joyy.li",true,"https://p16.muscdn.com/obj/musically-maliva-obj/1661345417529349.mp3","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/c88dea1683c6331442dae2c0e249ff05","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/000233dd13784469b2cd65904acc104d_1588552756","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/a42bd17ee9224963a64d51ce9b503f52_1588552757","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/000233dd13784469b2cd65904acc104d_1588552756","https://www.tiktok.com/@tonylopez/video/6822782122349071622","https://v19.muscdn.com/128bf39fd0853ec96f1fb89f48715b6e/5eb1fd2d/video/tos/useast2a/tos-useast2a-pve-0068/1077cb66792c4fb0ae5e4eefa38ed166/?a=1233&br=2084&bt=1042&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=M3RxOjNveGVwdDMzNzczM0ApODQ7ZDg1ZGQ4N2U8NWQ4NGdiaF41Y25mNWtfLS1hMTZzczJhYjAuLl8wMzMuYl9jNl46Yw%3D%3D&vl=&vr=","",576,1024,5,5,1474084,4951,5130456,22479,false,"[]","[]"
"6822735351841377542","And we gone lol @nickaustinn","1588541864","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6750731641922063109","original sound","fire.soundz0",true,"https://p16.muscdn.com/obj/musically-maliva-obj/1648142196334597.mp3","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/1320bf176d2bab4c1809ebeab0ea28c2","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/ee6ece89f5244cb9aa093b2abe47e881_1588541866","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/3d5d2879ee024115b923636c28a083ee_1588541868","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/ee6ece89f5244cb9aa093b2abe47e881_1588541866","https://www.tiktok.com/@tonylopez/video/6822735351841377542","https://v19.muscdn.com/70b9a97eb07b58c9c5fbaf396a3a12f8/5eb1fd30/video/tos/useast2a/tos-useast2a-ve-0068c001/d440a5e911574f438cf932fea96cebcd/?a=1233&br=4956&bt=2478&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=M3Z5ZXdoaDttdDMzNDczM0ApZjNnNjppOWU5NzdmZ2c7PGdeX2lkZzBlZ2tfLS1jMTZzczYzYGMvM2JfNDM2MjZiMWM6Yw%3D%3D&vl=&vr=","",576,1024,8,8,1303574,7070,5334058,18291,false,"[""@nickaustinn""]","[]"
"6822702439209209093","You’re cute","1588534201","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6819430088405601030","after party girl","koofwip",true,"https://p16.muscdn.com/obj/musically-maliva-obj/5c337f5d3afcd141dd3e07db7bb7499b.mp3","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/5aef6bda43c3132e8554dcf4c4103678","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/1dae544b12a045ac94d47fcac260989a_1588534204","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/2db545eede4b4d508f9c07187cd35f50_1588534205","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/1dae544b12a045ac94d47fcac260989a_1588534204","https://www.tiktok.com/@tonylopez/video/6822702439209209093","https://v19.muscdn.com/c2394209229454ee1ea82bab8a629550/5eb1fd37/video/tos/useast2a/tos-useast2a-pve-0068/97eb1768493043f29957d62aa146f0f9/?a=1233&br=4966&bt=2483&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=amR0b29uM2ZrdDMzODczM0ApaTxlZWRpOGQ4NzU0ZTplNmdna2c2X19ia2tfLS0zMTZzc2EwMTNgYjRfNWBeNF4yMTA6Yw%3D%3D&vl=&vr=","",576,1024,15,15,1066021,6670,4337513,48578,false,"[]","[]"
"6822407429360307462","Had to try after I saw @kidddoo_ 🔥","1588465514","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6781692765467052033","Kontrol","Maleek Berry","","https://sf16-sg.muscdn.com/obj/tiktok-obj/f2371b1753f00f469290cb0dd08c584c.m4a","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/9a0d729013ef723585e4af821afbc0d8","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/39bf490c4a7a4dadbdb8875f90ab2cc9_1588465515","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/a6333101de194fddadc23f858000df60_1588465517","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/39bf490c4a7a4dadbdb8875f90ab2cc9_1588465515","https://www.tiktok.com/@tonylopez/video/6822407429360307462","https://v19.muscdn.com/af85b786ae045baa3397cbe50fd835db/5eb1fd37/video/tos/useast2a/tos-useast2a-ve-0068c001/5a1de51c686c4e6da7b05a9c12f8f7a1/?a=1233&br=5776&bt=2888&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=amw7bGlrdnMzdDMzaDczM0ApZjc6Zjo6OztkNzQ3O2g3M2dxcTVhc2YucmtfLS1jMTZzc2NiLjAzXjFeMTU1XjReLl86Yw%3D%3D&vl=&vr=","",576,1024,15,15,1364396,17017,6180645,31717,false,"[""@kidddoo_""]","[]"
"6822049781284687109","Yo 😚","1588382243","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6815795764493585158","original sound","priscilavillelaa",true,"https://p16.muscdn.com/obj/musically-maliva-obj/1664013461886997.mp3","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/e6e336f6e4b14257b22bf7c6238911d9","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/011d351816c544bd80481ff12868a90a_1588382245","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/a374cb873b454b619fcdfc2587f4c5d0_1588382245","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/011d351816c544bd80481ff12868a90a_1588382245","https://www.tiktok.com/@tonylopez/video/6822049781284687109","https://v19.muscdn.com/8377301e68705112e17ddcd8c87b8fdd/5eb1fd30/video/tos/useast2a/tos-useast2a-pve-0068/f4d72dfc2fed49ddb1a4e9aa43e53aeb/?a=1233&br=2686&bt=1343&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=M21qc2s7czhmdDMzaDczM0ApZ2Y4ZDg1Ojs2N2U7ODVmZGcvcTEtMjNkaGpfLS01MTZzc2IzLS5gMGBeLzExXjAxMl46Yw%3D%3D&vl=&vr=","",576,1024,8,8,2409390,27672,10131418,55344,false,"[]","[]"
"6822015636202327301","This didnt go as planned.... @bangenergy @bangenergy.ceo #bangenergy","1588374292","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6822015627071720197","original sound","tonylopez",true,"https://p16.muscdn.com/obj/musically-maliva-obj/bf95d599680406acd51b5352aebfc147.mp3","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/e5821bd1a234c09d3503f7c5316da15e","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/6b96e3c43fe14b4db718ff17c8b34961_1588374296","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/dab48cddcd914941aa04230362d43b65_1588374295","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/6b96e3c43fe14b4db718ff17c8b34961_1588374296","https://www.tiktok.com/@tonylopez/video/6822015636202327301","https://v19.muscdn.com/c61a26ea93ab4598b1847616a91d2506/5eb1fd3c/video/tos/useast2a/tos-useast2a-ve-0068c003/44ea22c2bfa74889879f771acc76f88f/?a=1233&br=3084&bt=1542&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=anM8cDc2OHZkdDMzaDczM0ApOjs7NWk0ODw2Nzs5OWRlOGc2ZS02a3IzaWpfLS1gMTZzcy1jNmEvXmFiNDZgYzEuLV86Yw%3D%3D&vl=&vr=","",576,1024,20,20,1277565,3064,5213275,12782,false,"[""@bangenergy"",""@bangenergy""]","[{""id"":""1605808460579845"",""name"":""bangenergy"",""title"":"""",""cover"":[]}]"
"6821964472060513542","I LOVE YOU GUYS SO MUCH !!!! OMG","1588362380","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6673978135899278085","original sound","sunflowerxcult",true,"https://p16.muscdn.com/obj/musically-maliva-obj/1629440185773094.mp3","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/36b833db531947d88c7dad967cb84f81","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/5c99ddd98adb4141b5aa764e95320a1f_1588362381","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/ef4fd318a8fe4e099bed5e9be04cbc1f_1588362382","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/5c99ddd98adb4141b5aa764e95320a1f_1588362381","https://www.tiktok.com/@tonylopez/video/6821964472060513542","https://v19.muscdn.com/e58ece0e3dcaef4985381942231fba62/5eb1fd30/video/tos/useast2a/tos-useast2a-ve-0068c002/b7c40cdd4347412cb14e5c799f250487/?a=1233&br=2638&bt=1319&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=M3E0dzxvcXk6dDMzNzczM0ApZ2k8ODMzNDxlN2hpNDRoO2dpMnJzZ3MvbGpfLS0xMTZzc2E2Y2JjMWIwMi8vYGEvMzA6Yw%3D%3D&vl=&vr=","",576,1024,8,8,1142193,2283,4731115,29566,false,"[]","[]"
"6821709603869445382","😚😚😚","1588303039","6665446095621619718","tonylopez","Tony",221,14339615,"481419194",388,10254,true,false,"Hello there
Lopez Brothers","https://p16-va-default.akamaized.net/img/musically-maliva-obj/1664115821478917~c5_720x720.jpeg","6787567907577530370","Mariposa","Peach Tree Rascals","","https://sf16-sg.muscdn.com/obj/tos-alisg-v-0000/02ad575212724bd48f00d0be83ce3552","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/7b2b1d382bbadacecc363c42f423ac0d","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/a3130d3822ad49849453f2c365745310_1588303042","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/4ff7466622a24c0db93aeffba742dd37_1588303042","https://p16-va-default.akamaized.net/obj/tos-maliva-p-0068/a3130d3822ad49849453f2c365745310_1588303042","https://www.tiktok.com/@tonylopez/video/6821709603869445382","https://v19.muscdn.com/7c694ecfab1801ff3bcf2ce6abcd4a1b/5eb1fd39/video/tos/useast2a/tos-useast2a-ve-0068c004/7511196691bd4d0696df896acae1069a/?a=1233&br=1550&bt=775&cr=0&cs=0&dr=0&ds=3&er=&l=2020050517562401018906603206D53ACB&lr=tiktok_m&qs=0&rc=ajg6NTk8dGhzdDMzZzczM0ApN2dlNDQ0ZWUzN2VoOzhlO2deaWliZW4xNmlfLS1fMTZzc2JeLmI2MS0yMDZeX2FhL2E6Yw%3D%3D&vl=&vr=","",576,1024,17,17,1322783,9213,5652013,38269,false,"[]","[]"
