text,createTime,authorMeta.name,authorMeta.heart,authorMeta.video,musicMeta.musicName,musicMeta.musicAuthor,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags,dates,Engagement Rates,Hypehouse?
I NEEEEEEEDD ITTTT 🔥 #duet with @kopykalii,1588637360,ondreazlopez,523090577,657,Savage Remix,Megan Thee Stallion,20,842454,594,2465526,3983,"[""@kopykalii""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2020-05-04,34.35498145223372,1
Call us the bakery,1588558884,ondreazlopez,523090577,657,original sound,fire.soundz0,8,1072040,4684,3934139,9745,[],[],2020-05-03,27.616436531601956,1
Bro is taller than me lol 😳🔥😂,1588555138,ondreazlopez,523090577,657,Mashup by Koofwip,justmaiko,12,880423,3558,3360480,7660,[],[],2020-05-03,26.533144074656,1
My first time diving into afrobeat dance! I hope I didn’t do horrible 😅,1588542548,ondreazlopez,523090577,657,Kontrol,Maleek Berry,15,604647,6520,2655883,18123,[],[],2020-05-03,23.694191348037545,1
Only cause you said 😏  @chandni.patel18,1588475402,ondreazlopez,523090577,657,original sound,m_3dits,11,623457,903,2681912,6340,"[""@chandni""]",[],2020-05-02,23.516804429078956,1
Oooh 😏,1588474710,ondreazlopez,523090577,657,original sound,priscilavillelaa,8,522751,2881,2083653,7142,[],[],2020-05-02,25.56922865755478,1
,1588474094,ondreazlopez,523090577,657,original sound,m_3dits,11,564614,1363,2460734,4315,[],[],2020-05-02,23.175686604078297,1
@jhekhoos peep the approach tho 😤🔥😂,1588467998,ondreazlopez,523090577,657,original sound,jhekhoos,9,1000714,10798,4370875,25203,"[""@jhekhoos""]",[],2020-05-02,23.718706208711072,1
Show me how you work,1588452976,ondreazlopez,523090577,657,WURK,Huncho Da Rockstar & Kblast & TisaKorean,15,690730,2948,2852776,10473,[],[],2020-05-02,24.68301051326848,1
"This is a special draft, happy birthday @charlidamelio 🎉 🎈 we miss you and your fam! ❤️🙏🏽",1588370606,ondreazlopez,523090577,657,original sound,global.jones,11,3114317,6610,10845799,18715,"[""@charlidamelio""]",[],2020-05-01,28.948000972542452,1
